,bri,car,fra,perm,por,x,y,label_kmeans,1st,ofm,label_pca,label_ofm
6714,0.436200849,23.29466811,3.670368028,54.33688058,8.24595759,,,3,0.607375738,27.75418828,0,0
6715,0.448707157,23.7813347,3.672399979,57.85017761,8.279924601,,,3,0.622140332,29.01166545,0,0
6716,0.46037892,24.41461645,3.648797008,60.3613046,8.313656167,,,3,0.633522994,30.04969058,0,0
6717,0.471143516,25.20532867,3.616262513,62.31841444,8.343508005,,,3,0.643341421,31.00431269,0,0
6718,0.481222942,26.16175935,3.574955013,63.65206463,8.361777533,,,3,0.651463517,31.85937489,0,0
6719,0.491100175,27.23494676,3.570644692,64.47043394,8.379654181,,,3,0.661910729,32.62603958,0,0
6720,0.501050119,28.47507897,3.578663173,64.56948184,8.388381569,,,3,0.672615838,33.26789592,0,0
6721,0.51026655,29.88568923,3.63812558,64.61832386,8.388358326,,,3,0.687081787,33.98307833,0,0
6722,0.5186601,31.42847251,3.719645457,64.17149805,8.381857467,,,3,0.702315244,34.6216917,0,0
6723,0.52642683,32.99670752,3.829552248,62.80849506,8.362165012,,,3,0.717771501,35.00997599,0,0
6724,0.532627718,34.4628207,3.886305202,59.90640227,8.328989116,,,3,0.725404195,34.89841319,0,0
6725,0.538251431,35.77861188,3.832362825,55.22848623,8.27986264,,,3,0.720839982,34.19026652,0,0
6726,0.543047993,36.93134448,3.731357524,48.69790209,8.208792442,,,3,0.708457633,32.86196773,0,0
6727,0.546970119,37.93201415,3.596820248,39.99066194,8.116176867,,,1,0.688834557,30.82641699,0,0
6728,0.550021155,38.77049363,3.412402633,30.41024058,8.015034975,,,1,0.66291718,28.45429347,0,0
6729,0.552167953,39.53645461,3.154300183,21.70752299,7.951640688,,,1,0.632892854,26.29506417,0,0
6730,0.553685152,40.22854645,2.786396233,14.97883655,7.957987744,,,1,0.598574219,24.66285428,0,1
6731,0.552902482,40.74791471,2.342193542,10.68653568,8.047816181,,,1,0.562251737,23.64541767,0,1
6732,0.549728491,41.26857885,1.952149747,8.741392984,8.203510027,,,1,0.533769429,23.31271662,1,1
6733,0.545214047,41.7945139,1.720322853,8.072258695,8.397434168,,,1,0.51936949,23.36491471,1,1
6734,0.539367406,42.53927041,1.597235499,7.712571521,8.596965461,,,1,0.513785825,23.62311674,1,1
6735,0.532270853,43.61728871,1.532211423,6.614953423,8.780854502,,,1,0.511545677,23.83645468,1,1
6736,0.524574692,45.28743032,1.490699214,5.881018718,8.933093274,,,1,0.512443671,24.44766746,1,1
6737,0.51417349,47.82117256,1.457211397,5.389553665,9.032377371,,,1,0.514306389,25.55347353,1,0
6738,0.502570999,52.48630153,1.440538067,4.98362508,9.076007972,,,1,0.522573878,27.73421184,1,0
6739,0.4873978,59.00689838,1.442327719,4.573306238,9.120281937,,,1,0.53642208,30.82934141,1,0
6740,0.471195185,63.89304762,1.456841197,4.162067656,9.121712185,,,1,0.544119105,33.11830588,1,0
6741,0.45757895,67.72703442,1.481743595,3.714956874,9.09946887,,,1,0.549900326,34.87875725,0,0
6742,0.450344661,70.76176731,1.513479681,3.515275895,9.066663675,,,1,0.557218946,36.31770685,0,0
6743,0.461947679,72.37356501,1.546839887,3.569443276,9.015242574,,,1,0.570417503,37.13032688,0,0
6744,0.489679844,73.72096007,1.580865803,4.595790353,8.942963591,,,1,0.59274043,38.09476722,0,0
6745,0.527801512,74.92906529,1.612778577,8.009789644,8.853911978,,,1,0.623315655,39.6809346,0,0
6746,0.566001009,75.95005736,1.63667609,13.42809546,8.760816199,,,1,0.655501408,41.75324171,0,0
6747,0.595807492,77.14218848,1.648216094,20.83457793,8.676173446,,,1,0.685688558,44.48267709,0,0
6748,0.615022104,78.46091322,1.64113659,26.69660781,8.606221681,,,1,0.707062235,46.82601315,0,0
6749,0.627302357,79.67747832,1.619701771,31.60761398,8.56325523,,,1,0.722414608,48.84304822,0,0
6750,0.635440319,82.07259013,1.601044752,35.86971329,8.555067571,,,3,0.739518264,51.25422923,0,0
6751,0.639059093,85.35987768,1.584455055,40.14947002,8.587281944,,,3,0.75826124,54.11105719,0,0
6752,0.643401237,90.18618665,1.569497637,42.35200241,8.660443956,,,3,0.780698019,57.12763194,0,0
6753,0.648030517,97.03598894,1.554793157,44.46963638,8.761429717,,,3,0.810641413,61.11787609,0,0
6754,0.651675719,102.1509252,1.534916089,50.68932901,8.861301833,,,3,0.839768511,65.43768605,0,0
6755,0.654067506,104.2591786,1.51279089,72.87398222,8.934900258,,,3,0.880441602,72.88730113,0,0
6756,0.655400908,104.9417772,1.490972063,104.2326889,8.977598532,,,3,0.928284108,82.28396961,0,0
6757,0.656206346,105.2796541,1.473879994,117.6472551,8.99166966,,,3,0.948339977,86.32555646,0,0
6758,0.656812059,105.4875662,1.463568794,120.4615538,8.995396294,,,3,0.952759525,87.24052825,0,0
6759,0.65681758,105.9288781,1.461438217,116.4737629,8.994518467,,,3,0.948277123,86.30564133,0,0
6760,0.656160024,105.8969528,1.468627036,112.512267,8.995766273,,,3,0.942644145,85.14582955,0,0
6761,0.656314196,105.5820353,1.47054158,113.9014406,9.005965304,,,3,0.944097477,85.39244403,0,0
6762,0.656921268,104.7749191,1.483284724,115.4751039,9.076177388,,,3,0.946782986,85.45235355,0,0
6763,0.658189283,104.3839456,1.511372724,114.3281188,9.296408236,,,3,0.952273617,84.93677445,0,0
6764,0.659041812,102.5039357,1.532541815,110.6170207,9.287785474,,,3,0.942506109,82.93941082,0,0
6765,0.660592177,98.29326121,1.560498858,105.899307,9.415021706,,,3,0.927886315,79.50683488,0,0
6766,0.660926047,92.32276504,1.610360554,101.0320107,9.824582602,,,3,0.915355265,75.17312629,0,0
6767,0.660190815,85.89240549,1.698531629,95.33321873,10.49774585,,,3,0.909106275,70.38281159,0,0
6768,0.659260791,78.46121521,1.769608832,88.03925779,11.01407161,,,3,0.891814418,64.63252457,0,0
6769,0.656352941,71.30703649,1.818264467,79.76537894,10.96424009,,,3,0.856793835,58.71783972,0,0
6770,0.651437914,66.97166282,1.859012823,70.86462121,10.67642371,,,3,0.82246438,54.00391433,0,0
6771,0.646777745,64.32877837,1.912401834,61.98421054,10.41880511,,,3,0.795673082,50.13197376,0,0
6772,0.641572188,62.15882139,2.005432912,53.76571716,10.17881911,,,3,0.774563525,46.68800187,0,0
6773,0.631657941,59.87258778,2.190114732,47.67368833,9.963248561,,,3,0.761066326,43.8086469,0,0
6774,0.608603585,57.4318669,2.373106666,43.80883917,9.710483043,,,3,0.741806164,41.4940378,0,0
6775,0.546750018,54.99589471,2.620852551,40.4260171,9.479543873,,,3,0.706886868,39.32258099,0,0
6776,0.507581869,52.71154458,2.958202368,35.36058361,9.265204847,,,1,0.690024714,36.7498432,0,0
6777,0.484502893,50.40067881,3.155321278,29.9047283,9.081431388,,,1,0.671709087,34.04259641,0,0
6778,0.469158033,47.93734931,3.246955816,26.49002046,8.964593004,,,1,0.653898197,31.84421081,0,0
6779,0.457775863,45.27153364,3.327646066,23.27460099,8.987713581,,,1,0.640666427,29.60706194,0,0
6780,0.448824073,42.20877214,3.385158293,19.62075706,9.085927719,,,1,0.627000738,27.04808464,0,0
6781,0.441584445,37.44289775,3.289176737,15.8765787,9.199157321,,,1,0.597236918,23.61183609,0,1
6782,0.435287315,31.21382877,3.162128311,12.6142127,9.304583475,,,1,0.561272397,19.59098982,0,1
6783,0.430910521,27.41653209,2.953874318,9.959564681,9.376309111,,,1,0.528351521,16.9370994,1,1
6784,0.427085076,25.28303475,2.603384639,8.6050609,9.382375933,,,1,0.490705476,15.4657601,1,1
6785,0.42352625,23.79417327,2.193855856,8.053458451,9.327876939,,,1,0.450498791,14.53774764,1,1
6786,0.420121059,22.50676868,1.913911136,7.559997582,9.203760471,,,1,0.419188079,13.73430825,1,1
6787,0.416721543,21.10768274,1.725195508,7.076799103,8.974440962,,,1,0.391762633,12.8831764,1,1
6788,0.413959092,19.30219525,1.536194943,6.668793407,8.615821409,,,1,0.360136165,11.8498987,1,1
6789,0.411483476,17.06635423,1.411893947,6.216668514,8.246714886,,,1,0.331813433,10.59668601,1,1
6790,0.409068689,14.31307217,1.333374336,5.667473198,7.891706691,,,0,0.305491954,9.064455972,1,1
6791,0.4065344,10.88732526,1.276008064,5.031402867,7.563054835,,,0,0.279013068,7.178088985,1,1
6792,0.403655414,5.594626721,1.235566592,4.432220604,7.203803782,,,0,0.246679142,4.382634519,1,2
6793,0.400155889,0.811125774,1.195695674,3.959226535,6.626691485,,,0,0.21036919,1.868524777,1,2
6794,0.395567776,-0.776134768,1.146341576,3.531971238,5.856646874,,,0,0.178526033,0.936784509,1,2
6795,0.389375506,-1.222465506,1.087158236,3.112028511,5.230276708,,,0,0.152504649,0.572557445,1,2
6796,0.381210177,-2.089157395,1.021894946,2.615406501,4.659160698,,,0,0.124807693,-0.020183771,1,2
6797,0.370768732,-2.601314159,0.954926446,1.98085461,4.097645874,,,0,0.096926063,-0.478148404,1,2
6798,0.35807491,-2.898486354,0.878174717,1.252147781,3.49988396,,,0,0.066691314,-0.859396364,1,3
6799,0.343353468,-3.031949326,0.792178853,0.783788797,2.879874268,,,0,0.034969669,-1.086314422,2,3
6800,0.326614058,-2.922737375,0.713805147,0.561946175,2.273822792,,,0,0.004210811,-1.121612788,2,3
6801,0.307294753,-2.827410137,0.665852786,0.527921143,1.706726534,,,0,-0.024475388,-1.106243745,2,3
6802,0.2840481,-2.60241093,0.622597685,0.624557039,1.225299801,,,0,-0.05221303,-0.986873783,2,3
6803,0.257253619,-2.184928071,0.582237848,0.69511796,0.808691068,,,0,-0.079473844,-0.778514051,2,3
6804,0.227691965,-2.080375446,0.514475412,0.22815371,0.450473291,,,0,-0.110703541,-0.880582103,2,3
6805,0.19551201,-1.937082275,0.435844307,-0.178892999,0.116977106,,,0,-0.143385891,-0.946713943,2,3
6806,0.161196101,-1.755219579,0.33407497,-0.395401787,-0.186428446,,,0,-0.177854669,-0.940035071,2,3
6807,0.125212591,-1.682137914,0.19139654,-0.589269083,-0.464332233,,,2,-0.216044637,-0.983187937,2,3
6808,0.085682927,-1.303891309,-0.041470183,-0.776626096,-0.719103185,,,2,-0.261455306,-0.881029124,2,3
6809,0.042665607,-1.23867316,-0.417051913,-0.941746316,-0.946033676,,,2,-0.319953751,-0.937798038,2,3
6810,0.001098718,-1.135820548,-0.803150107,-1.072992291,-1.155888645,,,2,-0.377824047,-0.966438012,2,3
6811,-0.031517109,-1.044086746,-1.106949313,-1.205579865,-1.347571402,,,2,-0.423990718,-0.99284895,2,3
6812,-0.060031356,-0.999835008,-1.313761903,-1.32105276,-1.519764733,,,2,-0.460130421,-1.028939442,2,3
6813,-0.084637984,-0.982302171,-1.485589079,-1.430576037,-1.640789228,,,2,-0.490194541,-1.071815844,2,3
6814,-0.106035185,-0.982249213,-1.612811292,-1.521540402,-1.777300516,,,2,-0.51549518,-1.114444247,2,3
6815,-0.123211915,-0.979891998,-1.712964091,-1.638023201,-1.910684729,,,2,-0.536316921,-1.160585846,3,3
6816,-0.136243013,-0.999999999,-1.816617171,-1.737242418,-2.022219581,,,2,-0.554563985,-1.212028021,3,3
6817,-0.149180139,-1,-1.895307184,-1.723345032,-2.110845108,,,2,-0.570050832,-1.218222962,3,3
6818,-0.157079023,-1,-1.962155816,-1.7727868,-2.197306917,,,2,-0.581840287,-1.241153729,3,3
6819,-0.166677749,-1,-2.013661954,-1.807121267,-2.284959322,,,2,-0.593431463,-1.258708246,3,3
6820,-0.179425024,-1,-2.066837269,-1.85013671,-2.356221773,,,2,-0.606516609,-1.2787944,3,3
6821,-0.190244647,-1,-2.114358583,-1.892040398,-2.430696015,,,2,-0.618168122,-1.297982987,3,3
6822,-0.187799953,-1,-2.148719178,-1.994544034,-2.586087566,,,2,-0.623503926,-1.334421485,3,3
6823,-0.195707695,-1.000000001,-2.189903446,-2.039906645,-2.627447725,,,2,-0.632197431,-1.352857173,3,3
6824,-0.20118645,-1,-2.214818864,-2.054965161,-2.703892347,,,2,-0.639139618,-1.361942142,3,3
6825,-0.218901883,-1,-2.261984677,-2.085051267,-2.770194178,,,2,-0.654420436,-1.378218514,3,3
6826,-0.220933929,-1,-2.283229393,-2.110564476,-2.840126103,,,2,-0.65899342,-1.389468783,3,3
6827,-0.225500509,-1,-2.314029299,-2.143718731,-2.901940373,,,2,-0.665521998,-1.403746267,3,3
6828,-0.2284494,-0.999999999,-2.340998767,-2.150940046,-2.985875598,,,2,-0.671375386,-1.41066217,3,3
6829,-0.231539451,-1,-2.384637063,-2.02429741,-3.030576076,,,2,-0.677379349,-1.379159543,3,3
6830,-0.235356098,-1,-2.398480854,-2.100892003,-3.120597235,,,2,-0.682981161,-1.405331479,3,3
6831,-0.239272142,-1,-2.424180879,-2.084498319,-3.085988377,,,2,-0.686229283,-1.402123414,3,3
6832,-0.248266616,-1,-2.449797313,-2.109887848,-3.147550041,,,2,-0.694839459,-1.414221482,3,3
6833,-0.252176722,-1,-2.472236386,-2.135960045,-3.251655898,,,2,-0.70143133,-1.426888604,3,3
6834,-0.254525603,-1,-2.515496592,-2.269423612,-3.207840507,,,2,-0.705111464,-1.467959877,3,3
6835,-0.249527812,-1,-2.536579948,-2.337624653,-3.21063531,,,2,-0.704067117,-1.488885825,3,3
6836,-0.257260197,-1,-2.512877689,-2.34519901,-3.230408528,,,2,-0.707136556,-1.490573969,3,3
6837,-0.25699152,-1,-2.51200162,-2.362902632,-3.275140431,,,2,-0.708083786,-1.496836521,3,3
6838,-0.250579814,-1,-2.527364729,-2.345033456,-3.34885864,,,2,-0.707491546,-1.494256578,3,3
6839,-0.252951023,-1,-2.538352848,-2.360012252,-3.380799769,,,2,-0.71049476,-1.500617902,3,3
6840,0.050472777,0.330782868,1.220089615,1.087581026,1.364783955,,,0,-0.124382454,0.618816771,2,2
6841,0.05144507,0.313630859,1.243851991,1.117939547,1.411073139,,,0,-0.120867327,0.622439126,2,2
6842,0.053001469,0.294386833,1.26614735,1.149951421,1.440398992,,,0,-0.117571291,0.624981587,2,2
6843,0.054010878,0.337917704,1.286664891,1.184284926,1.502351207,,,0,-0.113674551,0.659843171,2,2
6844,0.055439785,0.500930203,1.287519764,1.222866934,1.575264616,,,0,-0.110349562,0.753597909,2,2
6845,0.056998305,0.89325128,1.304368526,1.261713029,1.66782707,,,0,-0.104474044,0.962300084,2,2
6846,0.058235532,1.664178114,1.322041887,1.289237526,1.794162658,,,0,-0.096611959,1.355316841,2,2
6847,0.059528027,3.195303868,1.31881274,1.297862049,1.953778448,,,0,-0.086951568,2.116828082,2,2
6848,0.060940404,5.139718234,1.269606801,1.287047003,2.183359661,,,0,-0.077580052,3.074704615,2,2
6849,0.062270856,7.087837427,1.302328996,1.268005472,2.446949605,,,0,-0.061174772,4.039545364,2,2
6850,0.061917096,8.815446677,1.340082102,1.245430788,2.719544112,,,0,-0.045846236,4.895146346,2,2
6851,0.060043751,10.13762157,1.378461723,1.214463499,2.992387386,,,0,-0.0326818,5.548375449,2,1
6852,0.061285376,10.82460176,1.420757138,1.175099276,3.260206661,,,0,-0.019722918,5.886610359,2,1
6853,0.061274853,11.19977452,1.463084642,1.13508649,3.526603044,,,0,-0.008542187,6.070794364,2,1
6854,0.062259483,11.40327297,1.504308012,1.089912615,3.786995098,,,0,0.002382737,6.168723013,2,1
6855,0.061963701,11.49989763,1.541016811,1.04415586,4.033931706,,,0,0.01154504,6.212927182,2,1
6856,0.062675039,11.54991406,1.556406741,1.011173255,4.257694669,,,0,0.018930478,6.23560279,2,1
6857,0.063266913,11.60371603,1.585646132,1.012406811,4.462049248,,,0,0.026866807,6.270587835,2,1
6858,0.062608758,11.72628382,1.614044601,1.051573101,4.653478008,,,0,0.033990487,6.34986195,2,1
6859,0.063287167,11.96339964,1.643249066,1.118241384,4.830089594,,,0,0.04197159,6.493341237,1,1
6860,0.06242357,12.47991183,1.68186772,1.198944409,4.995810469,,,0,0.050472258,6.778871317,1,1
6861,0.062920251,13.0665173,1.723746552,1.289709686,5.11620173,,,0,0.059079378,7.101004876,1,1
6862,0.063924391,13.61793769,1.767293345,1.382231224,5.244125691,,,0,0.068175827,7.406703031,1,1
6863,0.065400858,14.14068075,1.824730019,1.463136598,5.3695647,,,0,0.078415898,7.696007452,1,1
6864,0.067460091,14.59265377,1.887909,1.534101566,5.495877688,,,0,0.089191628,7.94810685,1,1
6865,0.07022725,14.97233939,1.957040337,1.603610435,5.623779784,,,0,0.100614835,8.164755308,1,1
6866,0.073791416,15.21123851,2.020606675,1.680804037,5.751132908,,,0,0.111592818,8.313856764,1,1
6867,0.078530576,15.435269,2.080738594,1.761512893,5.880664528,,,0,0.122982768,8.456559573,1,1
6868,0.084611495,15.60382321,2.154678417,1.906511014,6.019322235,,,0,0.136315825,8.592004118,1,1
6869,0.092383091,15.75491668,2.247374159,2.27082336,6.17058419,,,0,0.152603216,8.78425278,1,1
6870,0.102714631,15.87753703,2.360649775,2.882675267,6.32619708,,,0,0.172266526,9.036044805,1,1
6871,0.116437948,16.0035632,2.465040541,3.620053257,6.482933333,,,0,0.193386818,9.325475812,1,1
6872,0.132334946,16.22869222,2.607190759,4.206852306,6.645212864,,,0,0.218847587,9.623671084,1,1
6873,0.150321,16.41424069,2.723560834,4.560585257,6.80943667,,,0,0.24310949,9.833231132,1,1
6874,0.169554436,16.63452355,2.786383056,4.902285012,6.99756485,,,0,0.264719655,10.05294064,1,1
6875,0.189938805,16.83671014,2.804908515,5.413800633,7.203486159,,,0,0.284256949,10.30986368,1,1
6876,0.210767931,17.07165816,2.805399866,6.053077807,7.425761514,,,0,0.303387471,10.61890695,1,1
6877,0.231958989,17.33066984,2.805099138,6.75653352,7.703559856,,,0,0.324248806,10.9598789,1,1
6878,0.253645172,17.61472739,2.815551325,7.678295994,7.958889058,,,0,0.346031429,11.3765634,1,1
6879,0.276652976,17.95097594,2.844040153,8.887112066,8.124210037,,,0,0.368222703,11.90099595,1,1
6880,0.301577746,18.37562547,2.893783562,12.71431659,8.226427974,,,1,0.395581781,13.22570285,1,1
6881,0.327965924,18.88377429,2.97410777,20.73785228,8.29726519,,,1,0.431636019,15.80577431,1,1
6882,0.353709398,19.4616379,3.140477993,31.59178329,8.354128585,,,1,0.47782568,19.24445436,1,1
6883,0.377270232,20.04336392,3.301376525,44.05906681,8.40159449,,,1,0.524480341,23.15025107,1,1
6884,0.396996375,20.56152234,3.416808273,53.62381069,8.446278391,,,3,0.561044975,26.18192108,0,0
6885,0.411425699,21.01205182,3.479659027,58.52227917,8.487184996,,,3,0.583565515,27.82709769,0,0
6886,0.423938463,21.48345312,3.50221229,61.2507662,8.529723186,,,3,0.598921636,28.85217827,0,0
6887,0.436664886,22.0420942,3.494612193,63.88454631,8.55940203,,,3,0.611937249,29.89013959,0,0
6888,0.449285267,22.68477761,3.469107532,66.24220717,8.593968206,,,3,0.62354011,30.88843201,0,0
6889,0.46100123,23.45507289,3.441602413,68.41612343,8.619365867,,,3,0.634407794,31.89601783,0,0
6890,0.472312088,24.38470159,3.419227071,70.08128579,8.633371419,,,3,0.644940742,32.83519112,0,0
6891,0.483626317,25.40333932,3.415508345,71.69691054,8.635041211,,,3,0.656801072,33.8050773,0,0
6892,0.494977896,26.51934195,3.428905846,73.47034959,8.624906831,,,3,0.670232563,34.86960114,0,0
6893,0.503619814,27.70554545,3.469323096,75.45707214,8.607268952,,,3,0.684539377,36.03201316,0,0
6894,0.512697993,28.97189802,3.528356902,76.67205808,8.58117035,,,3,0.699438143,37.01225483,0,0
6895,0.520436793,30.39249883,3.58322491,76.40071304,8.549280581,,,3,0.711482192,37.6384284,0,0
6896,0.526557436,31.96225039,3.58830801,73.74553061,8.509273163,,,3,0.715679745,37.64494313,0,0
6897,0.531118541,33.50148899,3.534861648,68.21684734,8.461921605,,,3,0.710113196,36.80108865,0,0
6898,0.535179128,34.87620244,3.438077339,61.17595471,8.405135472,,,3,0.698001319,35.43541338,0,0
6899,0.538310229,36.05337276,3.296019241,52.8779636,8.343450493,,,3,0.679330611,33.60527728,0,0
6900,0.540469149,37.17170935,3.090052931,41.87203936,8.294936476,,,1,0.651486291,30.95885602,0,0
6901,0.541817746,38.20021425,2.779076865,30.83895056,8.291995456,,,1,0.616044284,28.25306139,0,0
6902,0.541064896,39.10390145,2.383044349,21.88619983,8.363395957,,,1,0.577457427,26.08184209,0,0
6903,0.538562081,39.92800506,1.990002908,15.82120262,8.49964166,,,1,0.5436783,24.70762539,1,1
6904,0.534957451,40.71506665,1.720045681,11.50096063,8.672603835,,,1,0.521950394,23.83005357,1,1
6905,0.529972409,41.69103704,1.574091712,8.735116722,8.841882912,,,1,0.511634765,23.50441271,1,1
6906,0.523829747,43.0692742,1.502530636,7.981683361,8.985821702,,,1,0.509916428,23.96364077,1,1
6907,0.515630527,45.02625145,1.458094238,6.849278936,9.063925859,,,1,0.50880007,24.5987447,1,1
6908,0.505967702,47.77487904,1.435043375,6.114701066,9.101579863,,,1,0.510664165,25.73942362,1,0
6909,0.492708129,52.05388092,1.440312876,5.606034295,9.149311081,,,1,0.518332616,27.70184997,1,0
6910,0.477197751,57.60092497,1.459628588,5.084372284,9.144028192,,,1,0.528654056,30.2849361,1,0
6911,0.462695222,62.0302502,1.492391595,4.544128446,9.112631475,,,1,0.536147622,32.31219619,1,0
6912,0.452558437,65.37561373,1.537341581,4.068613402,9.070908065,,,1,0.543242925,33.82504884,1,0
6913,0.45226724,68.23490009,1.588826774,3.77147146,9.005735441,,,1,0.554417591,35.1508082,0,0
6914,0.469850763,70.06959599,1.643268691,3.710606393,8.906625187,,,1,0.571942616,36.04107735,0,0
6915,0.49942304,71.01919904,1.703086054,4.293399782,8.774084434,,,1,0.59375551,36.68188165,0,0
6916,0.537887043,71.764845,1.761886068,7.782721682,8.622154704,,,1,0.623529672,38.06231057,0,0
6917,0.573798974,72.56213849,1.806444855,13.52392872,8.460063475,,,1,0.65395968,40.11713795,0,0
6918,0.602404449,73.51694286,1.818241562,20.50666864,8.300126475,,,1,0.680168808,42.60495088,0,0
6919,0.620965326,74.79084954,1.795057121,25.4196884,8.1684383,,,1,0.696857985,44.64890801,0,0
6920,0.633283988,76.01343342,1.757551697,29.6724512,8.068826253,,,1,0.708637875,46.47585501,0,0
6921,0.64103877,77.94868187,1.716805329,33.5072971,8.006430208,,,1,0.720319875,48.53359608,0,0
6922,0.645641698,80.43518808,1.683474651,37.23207724,7.991984569,,,3,0.733688286,50.83283346,0,0
6923,0.649537042,83.94859576,1.657210696,40.18224103,8.026379142,,,3,0.750737648,53.41626376,0,0
6924,0.652712114,88.59845152,1.637660332,41.23244894,8.123837129,,,3,0.770532472,56.01309876,0,0
6925,0.654157129,94.905508,1.62267011,41.8291559,8.291481266,,,3,0.796350496,59.2978617,0,0
6926,0.655054734,99.81857368,1.59700261,45.50027264,8.483492196,,,3,0.821477613,62.78359929,0,0
6927,0.656102956,102.564738,1.589599653,67.04815378,8.650154014,,,3,0.866084395,70.36728097,0,0
6928,0.656413728,104.3467569,1.588289214,102.4520122,8.769939421,,,3,0.926386542,81.47831878,0,0
6929,0.656322118,105.6313455,1.596203828,115.5444277,8.848099933,,,3,0.952153383,85.89715081,0,0
6930,0.655643748,106.7862442,1.61598783,116.3391017,8.894034781,,,3,0.959438817,86.69879912,0,0
6931,0.653776133,107.4534606,1.646464211,110.4922253,8.921580863,,,3,0.95516065,85.34130809,0,0
6932,0.653258113,106.8641584,1.687359764,114.727783,8.914761974,,,3,0.961964064,86.27768011,0,0
6933,0.653390269,106.1657622,1.719752064,116.9123271,8.898949873,,,3,0.964927714,86.56680852,0,0
6934,0.654283061,104.9709546,1.739553782,118.9370524,8.946613285,,,3,0.967096529,86.56592341,0,0
6935,0.657831828,104.3783089,1.757657562,116.4978199,9.107458817,,,3,0.969059256,85.57535896,0,0
6936,0.659284104,102.3132254,1.77312674,112.4017618,9.143148803,,,3,0.959152054,83.37638885,0,0
6937,0.661005385,98.95016168,1.796135421,107.5732164,9.542031755,,,3,0.953834673,80.33676952,0,0
6938,0.661460875,94.28696121,1.835621359,103.8716249,10.58093402,,,3,0.962655529,77.00096298,0,0
6939,0.660660708,87.65376626,1.884415412,99.64251002,11.50929071,,,3,0.961334692,72.53926059,0,0
6940,0.657304144,79.42037015,1.933935375,93.45569802,11.74470142,,,3,0.932817796,66.70363393,0,0
6941,0.657095269,72.39007148,1.989087678,85.91210228,11.46574106,,,3,0.895442981,61.05544327,0,0
6942,0.651455466,68.14202567,2.103307196,77.64112775,10.808986,,,3,0.85808332,56.56205835,0,0
6943,0.647648978,65.40073889,2.266154958,69.04990233,10.20769297,,,3,0.831411388,52.72446843,0,0
6944,0.642903882,62.77838105,2.463475767,60.61910932,9.870444972,,,3,0.814178816,49.00187852,0,0
6945,0.63227731,60.05532782,2.721382577,53.06837719,9.636288972,,,3,0.801794371,45.49102694,0,0
6946,0.603063364,57.43708994,3.014898902,47.75353506,9.387496345,,,3,0.784860375,42.6782706,0,0
6947,0.53348034,54.90737098,3.198815042,44.52187907,9.201092318,,,3,0.741790388,40.49955171,0,0
6948,0.504773809,52.49039586,3.35211054,41.7190127,9.053046716,,,3,0.72137983,38.50340539,0,0
6949,0.486572069,50.02230294,3.411293023,37.69050827,8.958121117,,,1,0.69915364,36.12301646,0,0
6950,0.473524474,47.24662762,3.426954985,32.82676103,8.983561711,,,1,0.677360344,33.35012046,0,0
6951,0.463278902,44.0612559,3.464554832,29.14204025,9.128856712,,,1,0.662202311,30.72135981,0,0
6952,0.455142771,40.00228403,3.389208983,26.31475695,9.307896516,,,1,0.638856604,27.90185651,0,0
6953,0.448406118,33.76061805,3.190375895,23.67340016,9.48015727,,,1,0.599759715,24.0502861,0,1
6954,0.443632587,28.71931148,2.936476757,21.0887785,9.602075368,,,1,0.560389925,20.8011534,0,1
6955,0.440004202,26.25075957,2.581939063,18.13689458,9.639400005,,,1,0.519915993,18.7036961,1,1
6956,0.437416807,24.83750388,2.187497211,14.59584816,9.531199943,,,1,0.475957762,16.9490145,1,1
6957,0.435206091,23.82279591,1.908768926,11.06433452,9.511308327,,,1,0.444577503,15.40532108,1,1
6958,0.433215908,22.85714725,1.782266748,9.043469606,9.287609089,,,1,0.4220249,14.3288481,1,1
6959,0.431555671,21.68830464,1.686128402,8.246752883,9.056808649,,,1,0.402874787,13.50819645,1,1
6960,0.430039892,20.14632807,1.607947718,7.929840624,8.72447201,,,1,0.382033381,12.64088708,1,1
6961,0.428245177,18.05801034,1.568157086,7.606503866,8.393169331,,,1,0.362143628,11.50551151,1,1
6962,0.426567276,15.11326261,1.561753178,7.216451737,8.07610545,,,1,0.342265028,9.931818143,1,1
6963,0.42462594,11.13518013,1.565063063,6.644131804,7.782652502,,,0,0.319870446,7.797543596,1,1
6964,0.422270692,5.78391656,1.550866175,5.707581902,7.474753429,,,0,0.290446202,4.879341202,1,2
6965,0.419299578,1.118583389,1.499490412,4.754245912,7.027227296,,,0,0.256560019,2.287436115,1,2
6966,0.415353013,-0.795897348,1.415831826,4.096781879,6.193412841,,,0,0.219429114,1.123434059,1,2
6967,0.410034658,-1.57697595,1.314412283,3.517301101,5.461215438,,,0,0.186655296,0.541870376,1,2
6968,0.402649621,-2.303357106,1.19816037,2.857874149,4.862696066,,,0,0.155064466,-0.033523033,1,2
6969,0.391656498,-2.704355343,1.071692659,2.053747452,4.28701398,,,0,0.122124005,-0.490925499,1,2
6970,0.377366862,-2.798774298,0.943261997,1.273000587,3.66896639,,,0,0.087155146,-0.792162488,1,3
6971,0.361165836,-2.864380482,0.823798533,0.818771739,3.001004523,,,0,0.051087731,-0.985737535,1,3
6972,0.343347731,-2.709775396,0.748070131,0.671778193,2.333085013,,,0,0.01860612,-0.978666662,2,3
